date;prod_id;prod_name;prod_name_long;prod_brand;category;subcategory;tags; Name ;Category;prod_icon; prod_source ;source_type;;
20190609;8,02E+12;Bebida De Arroz Y Coco Isola Bio ;Bebida De Arroz Y Coco Isola Bio X 1L;ISOLA BIO;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida De Arroz Y Coco Isola Bio X 1L ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;8,02E+12;Bebida De Choquinoa Isola Bio ;Bebida De Choquinoa Isola Bio X 1L;ISOLA BIO;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida De Choquinoa Isola Bio X 1L ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;25293001374;Bebida De Soya Silk Chocolate ;Bebida De Soya Silk Chocolate x 236ml;SILK;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida De Soya Silk Chocolate x 236ml ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;25293600904;Bebida De Soya Silk Original ;Bebida De Soya Silk Original x 946ml;SILK;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida De Soya Silk Original x 946ml ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;25293600898;Bebida De Soya Silk Sin Endulzar ;Bebida De Soya Silk Sin Endulzar x 946ml;SILK;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida De Soya Silk Sin Endulzar x 946ml ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;25293600911;Bebida De Soya Silk Vainilla ;Bebida De Soya Silk Vainilla x 946ml;SILK;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida De Soya Silk Vainilla x 946ml ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,71E+12;Bebida de soya Soyspecial sabor natural 400g;Bebida de soya Soyspecial sabor natural 400g;SOY SPECIAL;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida de soya Soyspecial sabor natural 400g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,71E+12;Bebida de soya Soyspecial sabor natural zero azúcar 300g;Bebida de soya Soyspecial sabor natural zero azúcar 300g;SOY SPECIAL;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida de soya Soyspecial sabor natural zero azucar 300g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,71E+12;Bebida de soya Soyspecial sabor vainilla 400g;Bebida de soya Soyspecial sabor vainilla 400g;SOY SPECIAL;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida de soya Soyspecial sabor vainilla 400g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Bebida Hatsu almendras original ;Bebida Hatsu almendras original x 1l;HATSU;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida Hatsu almendras original x 1l ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Bebida Hatsu almendras sin azúcar ;Bebida Hatsu almendras sin azúcar x 1l;HATSU;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida Hatsu almendras sin azucar x 1l ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Bebida Hatsu avellana original ;Bebida Hatsu avellana original x 1l;HATSU;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida Hatsu avellana original x 1l ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Bebida Hatsu coco original ;Bebida Hatsu coco original x 1l;HATSU;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida Hatsu coco original x 1l ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Bebida Jappi almendra natural ;Bebida Jappi almendra natural x 900 ml;JAPPI;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida Jappi almendra natural x 900 ml ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;8,42E+12;Bebida Monsoy arroz integral ;Bebida Monsoy arroz integral x 1l;MONSOY;Supermercado;Lácteos, huevos y refrigerados;Leches vegetales; Bebida Monsoy arroz integral x 1l ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mantequilla colanta-125g;Mantequilla colanta-125g;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Mantequilla; Mantequilla colanta-125g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mantequilla con sal ;Mantequilla con sal x 250 g colanta;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Mantequilla; Mantequilla con sal x 250 g colanta ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mantequilla con sal ;Mantequilla con sal x 125 g colanta;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Mantequilla; Mantequilla con sal x 125 g colanta ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mantequilla Con Sal ;Mantequilla Con Sal x 125g Alpina;ALPINA;Supermercado;Lácteos, huevos y refrigerados;Mantequilla; Mantequilla Con Sal x 125g Alpina ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Mantequilla sal Campi ;Mantequilla sal Campi x 500 g;CAMPI;Supermercado;Lácteos, huevos y refrigerados;Mantequilla; Mantequilla sal Campi x 500 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Campi con sal ;Campi con sal x 500 g gratis Campi mini x 125 g;CAMPI;Supermercado;Lácteos, huevos y refrigerados;Mantequilla; Campi con sal x 500 g gratis Campi mini x 125 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Esparcible Mantequilla Canola Life ;Esparcible Mantequilla Canola Life x 907g;CANOLA LIFE;Supermercado;Lácteos, huevos y refrigerados;Margarina; Esparcible Mantequilla Canola Life x 907g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Esparcible Mantequilla Canola Life ;Esparcible Mantequilla Canola Life x 454g;CANOLA LIFE;Supermercado;Lácteos, huevos y refrigerados;Margarina; Esparcible Mantequilla Canola Life x 454g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Esparcible Mantequilla Canola Life ;Esparcible Mantequilla Canola Life x 227g;CANOLA LIFE;Supermercado;Lácteos, huevos y refrigerados;Margarina; Esparcible Mantequilla Canola Life x 227g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Esparcible Rama Baja En Sal 0% De Colesterol ;Esparcible Rama Baja En Sal 0% De Colesterol x 250g;RAMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Esparcible Rama Baja En Sal 0% De Colesterol x 250g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Esparcible Rama Baja En Sal 0% De Colesterol ;Esparcible Rama Baja En Sal 0% De Colesterol x 500g;RAMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Esparcible Rama Baja En Sal 0% De Colesterol x 500g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Esparcible Rama Con Sal 0% De Colesterol ;Esparcible Rama Con Sal 0% De Colesterol x 250g;RAMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Esparcible Rama Con Sal 0% De Colesterol x 250g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Esparcible Rama Con Sal 0% De Colesterol ;Esparcible Rama Con Sal 0% De Colesterol x 1000g;RAMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Esparcible Rama Con Sal 0% De Colesterol x 1000g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Esparcible Rama Con Sal 0% De Colesterol ;Esparcible Rama Con Sal 0% De Colesterol x 500g;RAMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Esparcible Rama Con Sal 0% De Colesterol x 500g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Esparcible Rama Line Reducida En Grasa 0% De Colesterol ;Esparcible Rama Line Reducida En Grasa 0% De Colesterol x 500g;RAMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Esparcible Rama Line Reducida En Grasa 0% De Colesterol x 500g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,71E+12;Margarina Alma sabor mantequilla ajo spray ;Margarina Alma sabor mantequilla ajo spray x 300 g;ALMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Alma sabor mantequilla ajo spray x 300 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,71E+12;Margarina Alma sabor mantequilla finas hierbas spray ;Margarina Alma sabor mantequilla finas hierbas spray x 300 g;ALMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Alma sabor mantequilla finas hierbas spray x 300 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina barra Rama ;Margarina barra Rama x 125 g pague 4 lleve 5;RAMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina barra Rama x 125 g pague 4 lleve 5 ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Campi ligera en sodio ;Margarina Campi ligera en sodio x 500 g.;CAMPI;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Campi ligera en sodio x 500 g. ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Campi paisa ;Margarina Campi paisa x 500 g gratis margarina Campi paisa x 125 g;CAMPI;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Campi paisa x 500 g gratis margarina Campi paisa x 125 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Campi Paisa ;Margarina Campi Paisa x 500 g.;CAMPI;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Campi Paisa x 500 g. ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Campi paisa con sal  ;Margarina Campi paisa con sal  x  1000 g;CAMPI;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Campi paisa con sal  x  1000 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Canola life esparcible ;Margarina Canola life esparcible x 454 g precio especial;CANOLA LIFE;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Canola life esparcible x 454 g precio especial ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,71E+12;Margarina Cheff esparcible ;Margarina Cheff esparcible x 250 g;CHEFF;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Cheff esparcible x 250 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,71E+12;Margarina Cheff esparcible ;Margarina Cheff esparcible x 500 g;CHEFF;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Cheff esparcible x 500 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina con sal Campi ;Margarina con sal Campi x 125 g;CAMPI;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina con sal Campi x 125 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina con sal Campi ;Margarina con sal Campi x 1000 g;CAMPI;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina con sal Campi x 1000 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina con sal Campi barra ;Margarina con sal Campi barra x 125 g c-u pague 4 lleve 5;CAMPI;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina con sal Campi barra x 125 g c-u pague 4 lleve 5 ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina con sal esparcible Premier ;Margarina con sal esparcible Premier x 250 g;PREMIER;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina con sal esparcible Premier x 250 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina con sal Rama pague 400 lleve 500 g;Margarina con sal Rama pague 400 lleve 500 g;RAMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina con sal Rama pague 400 lleve 500 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina con sal Rama pague 800 lleve 1000 g;Margarina con sal Rama pague 800 lleve 1000 g;RAMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina con sal Rama pague 800 lleve 1000 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina cremosa la buena bolsa ;Margarina cremosa la buena bolsa x 250;LA BUENA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina cremosa la buena bolsa x 250 ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina cremosa la buena bolsa ;Margarina cremosa la buena bolsa x125 g;LA BUENA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina cremosa la buena bolsa x125 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Dagusto ;Margarina Dagusto x 500 g;DAGUSTO;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Dagusto x 500 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Dagusto ;Margarina Dagusto x 250 g;DAGUSTO;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Dagusto x 250 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina esparcible de mesa La Fina con sal ;Margarina esparcible de mesa La Fina con sal x 2 und x 500g c-u;LA FINA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina esparcible de mesa La Fina con sal x 2 und x 500g c-u ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina la Buena ;Margarina la Buena x 250 g;LA BUENA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina la Buena x 250 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina La Buena ;Margarina La Buena x 500 g.;LA BUENA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina La Buena x 500 g. ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina La Buena Cremosa ;Margarina La Buena Cremosa x 4 und.x 125 g.;LA BUENA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina La Buena Cremosa x 4 und.x 125 g. ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina La Fina ;Margarina La Fina x 250 g;LA FINA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina La Fina x 250 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Light ;Margarina Light X 250g;PREMIER;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Light X 250g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina liviana Rama ;Margarina liviana Rama x 250 g;RAMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina liviana Rama x 250 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina liviana Rama ;Margarina liviana Rama x 500 g;RAMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina liviana Rama x 500 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Natura ;Margarina Natura x 250 g;NATURA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Natura x 250 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina natura ;Margarina natura x 500 g;NATURA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina natura x 500 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina plegadiza Natura ;Margarina plegadiza Natura x 125 g;NATURA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina plegadiza Natura x 125 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Premier ;Margarina Premier x 500 g;PREMIER;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Premier x 500 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Premier light ;Margarina Premier light x 500 g;PREMIER;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Premier light x 500 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Premier omega ;Margarina Premier omega x 250 g;PREMIER;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Premier omega x 250 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Premier omega ;Margarina Premier omega x 500 g;PREMIER;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Premier omega x 500 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina Premier vitamina E ;Margarina Premier vitamina E x 500 g + margarina x 250 g;PREMIER;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina Premier vitamina E x 500 g + margarina x 250 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Margarina vitamina E Premier ;Margarina vitamina E Premier x 1000 g;PREMIER;Supermercado;Lácteos, huevos y refrigerados;Margarina; Margarina vitamina E Premier x 1000 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Barra Culinaria Rama ;Barra Culinaria Rama x 500g;RAMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Barra Culinaria Rama x 500g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Barra Culinaria Rama Esparcible ;Barra Culinaria Rama Esparcible x 125g;RAMA;Supermercado;Lácteos, huevos y refrigerados;Margarina; Barra Culinaria Rama Esparcible x 125g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Alimento Lácteo Alpinette Cereza ;Alimento Lácteo Alpinette Cereza x 3und x 140g c-u;ALPINETTE;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Alimento Lacteo Alpinette Cereza x 3und x 140g c-u ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Alimento lácteo Alpinette dulce maracuyá ;Alimento lácteo Alpinette dulce maracuyá x 140 g;ALPINETTE;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Alimento lacteo Alpinette dulce maracuya x 140 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Alimento Luki chupeta surtido ;Alimento Luki chupeta surtido x 3 und x 270 g peso neto gratis muñeco;LUKI;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Alimento Luki chupeta surtido x 3 und x 270 g peso neto gratis muñeco ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Alpinette Cereza ;Alpinette Cereza x 140g Alpina;ALPINETTE;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Alpinette Cereza x 140g Alpina ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Alpinette Mora ;Alpinette Mora x 140g Alpina;ALPINETTE;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Alpinette Mora x 140g Alpina ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Cheesecake limón El Chef vaso ;Cheesecake limón El Chef vaso x 2 und x 120 g;EL CHEF;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Cheesecake limon El Chef vaso x 2 und x 120 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Gelatina Boggy cereza premio ;Gelatina Boggy cereza premio x 108 g;BOGGY;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Gelatina Boggy cereza premio x 108 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Gelatina Boggy fresa ;Gelatina Boggy fresa x 4 und x 108 g c-u;BOGGY;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Gelatina Boggy fresa x 4 und x 108 g c-u ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Gelatina Boggy mora ;Gelatina Boggy mora x 108 g;BOGGY;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Gelatina Boggy mora x 108 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Gelatina boggy mora premio ;Gelatina boggy mora premio x108g;BOGGY;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Gelatina boggy mora premio x108g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Gelatina Boggy mora premio ;Gelatina Boggy mora premio x 108 g;BOGGY;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Gelatina Boggy mora premio x 108 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Gelatina Boggy naranja ;Gelatina Boggy naranja x 108 g;BOGGY;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Gelatina Boggy naranja x 108 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Gelatina Boggy naranja premio ;Gelatina Boggy naranja premio x 108 g;BOGGY;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Gelatina Boggy naranja premio x 108 g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Gelatina Boggy surtido premiox6 und ;Gelatina Boggy surtido premiox6 und x108gc-u;BOGGY;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Gelatina Boggy surtido premiox6 und x108gc-u ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Gelatina Boggy uva ;Gelatina Boggy uva x108g;BOGGY;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Gelatina Boggy uva x108g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Gelatina colanta ;Gelatina colanta x 4und x120g surtido;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Gelatina colanta x 4und x120g surtido ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Gelatina colanta fresa ;Gelatina colanta fresa x 120g;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Gelatina colanta fresa x 120g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Gelatina colanta naranja ;Gelatina colanta naranja x 120g;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Gelatina colanta naranja x 120g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
20190609;7,70E+12;Gelatina colanta twisty mora ;Gelatina colanta twisty mora x120g;COLANTA;Supermercado;Lácteos, huevos y refrigerados;Postres refrigerados; Gelatina colanta twisty mora x120g ;Lacteos, huevos y refrigerados;../icons/SVG/58-beauty-spas/spa-vapor.svg; VERDE ;1;;
